delegation,superficie,nb_pieces,chambres,salle_de_bains,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
15.0,148.0,4.0,3,2,1,1.0,0.0,0.0,0.0,365000.0
18.0,191.0,2.0,2,1,1,1.0,0.0,0.0,0.0,780000.0
18.0,56.0,2.0,1,1,1,1.0,0.0,0.0,0.0,220000.0
19.0,167.0,4.0,3,3,1,1.0,0.0,0.0,0.0,550000.0
33.0,67.0,1.0,2,1,1,1.0,0.0,0.0,0.0,220000.0
18.0,217.0,4.0,3,2,1,1.0,0.0,0.0,0.0,807240.0
19.0,147.0,4.0,3,2,2,1.0,0.0,0.0,0.0,480000.0
18.0,107.0,3.0,2,1,1,1.0,0.0,0.0,0.0,398040.0
18.0,80.0,3.0,3,1,3,1.0,0.0,0.0,0.0,120000.0
19.0,160.0,5.0,4,2,1,1.0,0.0,0.0,0.0,190000.0
33.0,125.0,2.0,2,1,1,1.0,0.0,0.0,0.0,395000.0
33.0,140.0,2.0,2,1,1,1.0,0.0,0.0,0.0,330000.0
18.0,52.0,2.0,2,1,1,1.0,0.0,0.0,0.0,260000.0
19.0,118.0,3.0,2,2,1,1.0,0.0,0.0,0.0,410000.0
7.0,130.0,3.0,2,1,1,1.0,0.0,0.0,0.0,286000.0
18.0,122.0,3.0,2,2,1,1.0,0.0,0.0,0.0,370000.0
7.0,160.0,4.0,3,1,6,1.0,0.0,0.0,0.0,430000.0
18.0,126.0,3.0,2,2,1,1.0,0.0,0.0,0.0,520000.0
18.0,75.0,2.0,1,2,1,1.0,0.0,0.0,0.0,250000.0
18.0,153.0,5.0,2,2,2,1.0,0.0,0.0,0.0,425000.0
15.0,136.0,4.0,3,2,1,1.0,0.0,0.0,0.0,530000.0
18.0,110.0,3.0,2,2,1,1.0,0.0,0.0,0.0,430000.0
33.0,104.0,2.0,3,1,1,1.0,0.0,0.0,0.0,250000.0
18.0,30.0,1.0,1,1,1,1.0,0.0,0.0,0.0,1500000.0
15.0,218.0,2.0,4,2,5,1.0,0.0,0.0,0.0,545000.0
18.0,105.0,4.0,3,1,1,1.0,0.0,0.0,0.0,140000.0
15.0,250.0,6.0,5,3,6,1.0,0.0,0.0,0.0,630000.0
15.0,72.0,2.0,1,1,6,1.0,0.0,0.0,0.0,190000.0
18.0,300.0,1.0,4,3,1,1.0,0.0,0.0,0.0,800000.0
15.0,156.0,4.0,2,1,9,1.0,0.0,0.0,0.0,620000.0
18.0,300.0,8.0,3,1,1,1.0,0.0,0.0,0.0,755000.0
7.0,131.0,3.0,2,1,6,1.0,0.0,0.0,0.0,288200.0
15.0,212.0,4.0,3,2,8,1.0,0.0,0.0,0.0,550000.0
19.0,150.0,2.0,2,1,1,1.0,0.0,0.0,0.0,400000.0
15.0,124.0,4.0,3,1,1,1.0,0.0,0.0,0.0,305000.0
18.0,112.0,3.0,2,2,2,1.0,0.0,0.0,0.0,380000.0
18.0,70.0,5.0,2,1,1,1.0,0.0,0.0,0.0,250000.0
18.0,162.0,4.0,3,2,1,1.0,0.0,0.0,0.0,640000.0
18.0,92.0,3.0,2,1,1,1.0,0.0,0.0,0.0,250000.0
15.0,60.0,2.0,1,1,1,1.0,0.0,0.0,0.0,178000.0
33.0,90.0,3.0,2,2,1,1.0,0.0,0.0,0.0,120000.0
24.0,164.0,4.0,3,2,1,1.0,0.0,0.0,0.0,295000.0
19.0,272.0,5.0,4,3,4,1.0,0.0,0.0,0.0,684000.0
33.0,160.0,2.0,2,1,1,1.0,0.0,0.0,0.0,249000.0
18.0,90.0,4.0,2,2,1,1.0,0.0,0.0,0.0,182000.0
33.0,112.0,2.0,2,1,1,1.0,0.0,0.0,0.0,365000.0
18.0,156.0,4.0,3,3,1,1.0,0.0,0.0,0.0,650000.0
33.0,129.0,2.0,2,1,1,1.0,0.0,0.0,0.0,449000.0
33.0,57.0,2.0,2,1,1,1.0,0.0,0.0,0.0,135000.0
33.0,147.0,2.0,2,1,1,1.0,0.0,0.0,0.0,536500.0
33.0,163.0,2.0,2,1,1,1.0,0.0,0.0,0.0,550000.0
33.0,127.0,2.0,2,1,1,1.0,0.0,0.0,0.0,290000.0
18.0,151.0,4.0,3,1,1,1.0,0.0,0.0,0.0,740500.0
19.0,135.0,3.0,2,2,1,1.0,0.0,0.0,0.0,375000.0
33.0,96.0,2.0,2,1,1,1.0,0.0,0.0,0.0,215000.0
18.0,70.0,2.0,1,1,1,1.0,0.0,0.0,0.0,170000.0
24.0,160.0,2.0,2,1,1,1.0,0.0,0.0,0.0,155000.0
15.0,128.0,4.0,3,2,1,1.0,0.0,0.0,0.0,365000.0
24.0,140.0,3.0,4,1,1,1.0,0.0,0.0,0.0,370000.0
24.0,100.0,4.0,3,2,1,1.0,0.0,0.0,0.0,150000.0
18.0,75.0,1.0,1,1,1,1.0,0.0,0.0,0.0,311000.0
18.0,90.0,4.0,3,1,1,1.0,0.0,0.0,0.0,160000.0
18.0,89.0,1.0,1,1,1,1.0,0.0,0.0,0.0,320000.0
18.0,126.0,4.0,4,1,3,1.0,0.0,0.0,0.0,200000.0
18.0,143.0,3.0,2,2,7,1.0,0.0,0.0,0.0,390000.0
7.0,138.0,4.0,3,3,1,1.0,0.0,0.0,0.0,360000.0
24.0,108.0,3.0,3,1,1,1.0,0.0,0.0,0.0,230000.0
15.0,104.0,3.0,2,1,1,1.0,0.0,0.0,0.0,365000.0
15.0,122.0,3.0,2,2,2,1.0,0.0,0.0,0.0,398000.0
15.0,194.0,3.0,3,3,1,1.0,0.0,0.0,0.0,598000.0
18.0,205.0,2.0,2,1,1,1.0,0.0,0.0,0.0,783684.0
7.0,76.0,1.0,1,1,1,1.0,0.0,0.0,0.0,170000.0
19.0,120.0,3.0,2,2,2,1.0,0.0,0.0,0.0,360000.0
15.0,100.0,3.0,2,1,1,1.0,0.0,0.0,0.0,248000.0
19.0,261.0,4.0,3,3,1,1.0,0.0,0.0,0.0,570000.0
18.0,68.0,2.0,1,1,1,1.0,0.0,0.0,0.0,289500.0
33.0,100.0,4.0,3,2,1,1.0,0.0,0.0,0.0,240000.0
19.0,150.0,4.0,3,3,2,1.0,0.0,0.0,0.0,340000.0
18.0,117.0,3.0,2,1,1,1.0,0.0,0.0,0.0,385000.0
18.0,135.0,4.0,3,3,1,1.0,0.0,0.0,0.0,513000.0
18.0,125.0,4.0,3,2,1,1.0,0.0,0.0,0.0,350000.0
18.0,88.0,3.0,2,2,2,1.0,0.0,0.0,0.0,404000.0
18.0,168.0,4.0,3,2,2,1.0,0.0,0.0,0.0,641679.0
33.0,138.0,5.0,3,1,3,1.0,0.0,0.0,0.0,410000.0
18.0,63.0,2.0,1,1,1,1.0,0.0,0.0,0.0,315000.0
18.0,99.0,3.0,2,2,1,1.0,0.0,0.0,0.0,425700.0
18.0,68.0,2.0,1,1,1,1.0,0.0,0.0,0.0,210000.0
15.0,180.0,3.0,2,1,5,1.0,0.0,0.0,0.0,600000.0
18.0,280.0,5.0,4,2,1,1.0,0.0,0.0,0.0,700000.0
18.0,149.0,3.0,2,4,1,1.0,0.0,0.0,0.0,448000.0
15.0,136.0,3.0,2,2,3,1.0,0.0,0.0,0.0,444000.0
33.0,100.0,2.0,2,1,1,1.0,0.0,0.0,0.0,140000.0
33.0,90.0,4.0,3,2,1,1.0,0.0,0.0,0.0,158000.0
18.0,90.0,4.0,4,2,1,1.0,0.0,0.0,0.0,170000.0
33.0,135.0,2.0,2,1,1,1.0,0.0,0.0,0.0,250000.0
18.0,160.0,3.0,3,2,1,1.0,0.0,0.0,0.0,580000.0
33.0,140.0,4.0,2,1,1,1.0,0.0,0.0,0.0,420000.0
19.0,170.0,4.0,3,1,1,1.0,0.0,0.0,0.0,790000.0
18.0,218.0,3.0,2,1,1,1.0,0.0,0.0,0.0,870000.0
15.0,175.0,4.0,3,3,4,1.0,0.0,0.0,0.0,480000.0
15.0,55.0,2.0,1,1,1,1.0,0.0,0.0,0.0,190000.0
33.0,153.0,2.0,2,1,1,1.0,0.0,0.0,0.0,370000.0
18.0,105.0,2.0,2,1,1,1.0,0.0,0.0,0.0,350000.0
18.0,106.0,2.0,2,1,1,1.0,0.0,0.0,0.0,230000.0
18.0,125.0,4.0,1,1,2,1.0,0.0,0.0,0.0,360000.0
18.0,140.0,2.0,2,1,1,1.0,0.0,0.0,0.0,350000.0
18.0,101.0,3.0,2,2,1,1.0,0.0,0.0,0.0,433000.0
15.0,155.0,3.0,2,2,5,1.0,0.0,0.0,0.0,649000.0
18.0,58.0,1.0,1,1,2,1.0,0.0,0.0,0.0,276000.0
24.0,99.0,3.0,2,2,1,1.0,0.0,0.0,0.0,255000.0
18.0,67.0,2.0,1,1,1,1.0,0.0,0.0,0.0,328000.0
7.0,89.0,3.0,2,1,1,1.0,0.0,0.0,0.0,374400.0
15.0,54.0,1.0,1,1,1,1.0,0.0,0.0,0.0,246000.0
15.0,154.0,4.0,3,2,1,1.0,0.0,0.0,0.0,400000.0
18.0,145.0,4.0,3,3,2,1.0,0.0,0.0,0.0,491000.0
18.0,136.0,3.0,2,1,1,1.0,0.0,0.0,0.0,420000.0
33.0,100.0,4.0,3,1,1,1.0,0.0,0.0,0.0,220000.0
18.0,110.0,3.0,3,1,1,1.0,0.0,0.0,0.0,380000.0
15.0,98.0,3.0,2,1,1,1.0,0.0,0.0,0.0,290000.0
7.0,167.0,2.0,3,2,4,1.0,0.0,0.0,0.0,289000.0
15.0,261.0,7.0,6,3,1,1.0,0.0,0.0,0.0,1300000.0
18.0,147.0,4.0,3,2,1,1.0,0.0,0.0,0.0,540000.0
15.0,300.0,6.0,4,3,6,1.0,0.0,0.0,0.0,650000.0
15.0,55.0,2.0,1,1,1,1.0,0.0,0.0,0.0,170000.0
33.0,300.0,6.0,3,2,1,1.0,0.0,0.0,0.0,850000.0
18.0,130.0,4.0,3,2,3,1.0,0.0,0.0,0.0,310000.0
33.0,115.0,5.0,4,2,1,1.0,0.0,0.0,0.0,370000.0
18.0,230.0,5.0,4,3,6,1.0,0.0,0.0,0.0,700000.0
19.0,300.0,2.0,2,1,1,1.0,0.0,0.0,0.0,450000.0
19.0,180.0,2.0,2,1,1,1.0,0.0,0.0,0.0,600000.0
18.0,160.0,5.0,3,2,1,1.0,0.0,0.0,0.0,464000.0
18.0,110.0,3.0,2,2,2,1.0,0.0,0.0,0.0,335000.0
18.0,56.0,2.0,1,1,2,1.0,0.0,0.0,0.0,240000.0
24.0,99.0,3.0,2,2,1,1.0,0.0,0.0,0.0,250000.0
24.0,95.0,4.0,3,2,1,1.0,0.0,0.0,0.0,220000.0
15.0,125.0,4.0,3,2,3,1.0,0.0,0.0,0.0,420000.0
7.0,62.0,1.0,1,1,1,1.0,0.0,0.0,0.0,210800.0
18.0,155.0,3.0,2,1,1,1.0,0.0,0.0,0.0,520000.0
24.0,90.0,4.0,2,1,2,1.0,0.0,0.0,0.0,165000.0
33.0,76.0,3.0,2,1,1,1.0,0.0,0.0,0.0,228000.0
18.0,125.0,3.0,3,1,1,1.0,0.0,0.0,0.0,350000.0
18.0,76.0,2.0,1,1,1,1.0,0.0,0.0,0.0,247000.0
24.0,89.0,4.0,3,1,1,1.0,0.0,0.0,0.0,160000.0
18.0,61.0,1.0,1,1,1,1.0,0.0,0.0,0.0,246000.0
18.0,117.0,3.0,2,2,2,1.0,0.0,0.0,0.0,420000.0
18.0,76.0,2.0,1,1,1,1.0,0.0,0.0,0.0,178000.0
18.0,114.0,3.0,2,2,1,1.0,0.0,0.0,0.0,419000.0
18.0,100.0,2.0,2,1,1,1.0,0.0,0.0,0.0,210000.0
24.0,250.0,5.0,2,1,1,1.0,0.0,0.0,0.0,125000.0
15.0,118.0,3.0,2,1,1,1.0,0.0,0.0,0.0,420000.0
18.0,65.0,2.0,1,1,1,1.0,0.0,0.0,0.0,273000.0
18.0,131.0,2.0,2,1,1,1.0,0.0,0.0,0.0,509810.0
18.0,247.0,2.0,2,1,1,1.0,0.0,0.0,0.0,710000.0
18.0,123.0,3.0,2,2,1,1.0,0.0,0.0,0.0,435000.0
33.0,146.0,2.0,2,1,1,1.0,0.0,0.0,0.0,360000.0
33.0,101.0,2.0,2,1,1,1.0,0.0,0.0,0.0,385000.0
18.0,57.0,2.0,2,1,1,1.0,0.0,0.0,0.0,220000.0
15.0,125.0,4.0,3,2,3,1.0,0.0,0.0,0.0,389000.0
18.0,92.0,3.0,2,2,1,1.0,0.0,0.0,0.0,372066.0
19.0,175.0,4.0,3,2,3,1.0,0.0,0.0,0.0,449000.0
33.0,50.0,1.0,1,1,1,1.0,0.0,0.0,0.0,160000.0
18.0,110.0,3.0,2,1,1,1.0,0.0,0.0,0.0,400000.0
18.0,68.0,2.0,2,1,1,1.0,0.0,0.0,0.0,189000.0
15.0,90.0,3.0,2,1,1,1.0,0.0,0.0,0.0,280000.0
18.0,200.0,2.0,2,1,1,1.0,0.0,0.0,0.0,830000.0
15.0,156.0,5.0,4,2,5,1.0,0.0,0.0,0.0,540000.0
18.0,153.0,3.0,3,1,1,1.0,0.0,0.0,0.0,540000.0
18.0,91.0,2.0,3,1,1,1.0,0.0,0.0,0.0,225000.0
18.0,80.0,2.0,2,1,1,1.0,0.0,0.0,0.0,350000.0
18.0,30.0,1.0,1,1,1,1.0,0.0,0.0,0.0,300000.0
18.0,61.0,2.0,1,1,1,1.0,0.0,0.0,0.0,268000.0
18.0,175.0,4.0,3,3,1,1.0,0.0,0.0,0.0,575000.0
18.0,117.0,1.0,2,2,1,1.0,0.0,0.0,0.0,460000.0
18.0,126.0,3.0,2,1,1,1.0,0.0,0.0,0.0,370000.0
18.0,108.0,3.0,2,1,1,1.0,0.0,0.0,0.0,441000.0
15.0,118.0,3.0,2,1,4,1.0,0.0,0.0,0.0,380000.0
18.0,116.0,3.0,2,1,1,1.0,0.0,0.0,0.0,330000.0
18.0,117.0,3.0,2,1,1,1.0,0.0,0.0,0.0,440000.0
18.0,132.0,4.0,4,2,1,1.0,0.0,0.0,0.0,420000.0
18.0,117.0,3.0,2,1,1,1.0,0.0,0.0,0.0,460000.0
18.0,124.0,4.0,4,2,1,1.0,0.0,0.0,0.0,300000.0
15.0,140.0,4.0,3,2,1,1.0,0.0,0.0,0.0,349000.0
15.0,152.0,4.0,3,2,1,1.0,0.0,0.0,0.0,490000.0
24.0,131.0,3.0,2,1,4,1.0,0.0,0.0,0.0,281650.0
18.0,64.0,2.0,2,1,1,1.0,0.0,0.0,0.0,241000.0
33.0,160.0,1.0,1,1,1,1.0,0.0,0.0,0.0,100000.0
18.0,147.0,3.0,3,1,1,1.0,0.0,0.0,0.0,420000.0
18.0,112.0,3.0,2,1,1,1.0,0.0,0.0,0.0,335000.0
15.0,190.0,4.0,3,2,1,1.0,0.0,0.0,0.0,450000.0
18.0,200.0,4.0,3,1,1,1.0,0.0,0.0,0.0,370000.0
15.0,136.0,4.0,2,1,1,1.0,0.0,0.0,0.0,480000.0
33.0,110.0,2.0,2,1,1,1.0,0.0,0.0,0.0,250000.0
15.0,67.0,2.0,1,1,1,1.0,0.0,0.0,0.0,180000.0
18.0,170.0,4.0,3,2,1,1.0,0.0,0.0,0.0,570000.0
18.0,145.0,3.0,3,3,1,1.0,0.0,0.0,0.0,527000.0
18.0,94.0,3.0,1,1,1,1.0,0.0,0.0,0.0,388000.0
33.0,143.0,4.0,3,1,2,1.0,0.0,0.0,0.0,330000.0
33.0,118.0,4.0,3,1,1,1.0,0.0,0.0,0.0,190000.0
18.0,172.0,2.0,3,2,1,1.0,0.0,0.0,0.0,380000.0
24.0,170.0,4.0,3,1,1,1.0,0.0,0.0,0.0,320000.0
15.0,146.0,4.0,3,1,1,1.0,0.0,0.0,0.0,465000.0
33.0,117.0,2.0,3,1,1,1.0,0.0,0.0,0.0,310000.0
18.0,62.0,2.0,1,1,1,1.0,0.0,0.0,0.0,254400.0
18.0,117.0,3.0,2,1,1,1.0,0.0,0.0,0.0,272000.0
15.0,125.0,3.0,2,2,1,1.0,0.0,0.0,0.0,330000.0
24.0,64.0,5.0,1,2,1,1.0,0.0,0.0,0.0,160000.0
15.0,172.0,5.0,4,1,1,1.0,0.0,0.0,0.0,550000.0
18.0,65.0,2.0,1,1,3,1.0,0.0,0.0,0.0,275000.0
18.0,163.0,4.0,3,2,1,1.0,0.0,0.0,0.0,645211.0
18.0,58.0,1.0,1,1,1,1.0,0.0,0.0,0.0,280000.0
18.0,96.0,3.0,2,1,4,1.0,0.0,0.0,0.0,133000.0
18.0,118.0,3.0,2,2,1,1.0,0.0,0.0,0.0,432267.0
15.0,177.0,4.0,4,2,3,1.0,0.0,0.0,0.0,330000.0
24.0,114.0,1.0,2,1,2,1.0,0.0,0.0,0.0,295000.0
15.0,145.0,4.0,3,2,1,1.0,0.0,0.0,0.0,419000.0
18.0,188.0,4.0,3,2,1,1.0,0.0,0.0,0.0,830000.0
18.0,78.0,1.0,1,1,1,1.0,0.0,0.0,0.0,245000.0
18.0,50.0,1.0,1,1,1,1.0,0.0,0.0,0.0,225000.0
18.0,88.0,2.0,1,1,2,1.0,0.0,0.0,0.0,290000.0
33.0,120.0,4.0,3,1,1,1.0,0.0,0.0,0.0,140000.0
18.0,167.0,4.0,3,1,2,1.0,0.0,0.0,0.0,465000.0
18.0,125.0,3.0,2,1,1,1.0,0.0,0.0,0.0,425000.0
15.0,145.0,4.0,3,2,1,1.0,0.0,0.0,0.0,420000.0
33.0,99.0,3.0,2,1,2,1.0,0.0,0.0,0.0,320000.0
15.0,168.0,4.0,3,2,1,1.0,0.0,0.0,0.0,415000.0
18.0,127.0,3.0,2,2,4,1.0,0.0,0.0,0.0,400000.0
19.0,100.0,3.0,2,1,1,1.0,0.0,0.0,0.0,196000.0
18.0,146.0,4.0,2,1,1,1.0,0.0,0.0,0.0,550000.0
19.0,167.0,3.0,3,1,1,1.0,0.0,0.0,0.0,430000.0
15.0,248.0,5.0,4,3,1,1.0,0.0,0.0,0.0,619000.0
19.0,120.0,3.0,2,1,3,1.0,0.0,0.0,0.0,312000.0
18.0,230.0,4.0,2,1,1,1.0,0.0,0.0,0.0,635000.0
15.0,174.0,4.0,3,2,2,1.0,0.0,0.0,0.0,624208.0
19.0,124.0,3.0,2,1,1,1.0,0.0,0.0,0.0,583225.0
18.0,67.0,1.0,1,1,1,1.0,0.0,0.0,0.0,294000.0
18.0,200.0,7.0,3,2,1,1.0,0.0,0.0,0.0,5200000.0
18.0,60.0,2.0,1,1,1,1.0,0.0,0.0,0.0,260000.0
18.0,155.0,3.0,3,1,1,1.0,0.0,0.0,0.0,510000.0
15.0,300.0,7.0,3,3,1,1.0,0.0,0.0,0.0,1050000.0
18.0,214.0,4.0,3,2,1,1.0,0.0,0.0,0.0,600000.0
18.0,185.0,4.0,3,3,1,1.0,0.0,0.0,0.0,885000.0
18.0,78.0,2.0,2,1,1,1.0,0.0,0.0,0.0,378000.0
15.0,180.0,4.0,3,3,7,1.0,0.0,0.0,0.0,430000.0
9.0,91.0,3.0,2,1,1,1.0,0.0,0.0,0.0,343000.0
18.0,56.0,1.0,2,1,1,1.0,0.0,0.0,0.0,239400.0
18.0,155.0,4.0,3,3,2,1.0,0.0,0.0,0.0,1065000.0
18.0,95.0,2.0,2,1,1,1.0,0.0,0.0,0.0,230000.0
18.0,228.0,4.0,3,2,1,1.0,0.0,0.0,0.0,630000.0
18.0,150.0,2.0,2,1,1,1.0,0.0,0.0,0.0,350000.0
18.0,163.0,1.0,3,2,1,1.0,0.0,0.0,0.0,495000.0
18.0,149.0,4.0,3,2,2,1.0,0.0,0.0,0.0,580000.0
18.0,210.0,5.0,4,2,1,1.0,0.0,0.0,0.0,650000.0
18.0,80.0,1.0,2,2,1,1.0,0.0,0.0,0.0,180000.0
18.0,56.0,2.0,1,1,1,1.0,0.0,0.0,0.0,142000.0
33.0,64.0,2.0,1,1,1,1.0,0.0,0.0,0.0,161650.0
9.0,93.0,3.0,2,1,1,1.0,0.0,0.0,0.0,288000.0
9.0,142.0,4.0,2,1,1,1.0,0.0,0.0,0.0,298000.0
9.0,70.0,2.0,1,1,1,1.0,0.0,0.0,0.0,180000.0
9.0,139.0,4.0,3,2,1,1.0,0.0,0.0,0.0,313000.0
9.0,100.0,3.0,2,2,1,1.0,0.0,0.0,0.0,299000.0
18.0,122.0,2.0,2,1,1,1.0,0.0,0.0,0.0,310000.0
18.0,91.0,2.0,2,1,1,1.0,0.0,0.0,0.0,250000.0
18.0,168.0,3.0,3,2,1,1.0,0.0,0.0,0.0,638000.0
15.0,163.0,4.0,3,3,2,1.0,0.0,0.0,0.0,410000.0
18.0,77.0,2.0,1,1,1,1.0,0.0,0.0,0.0,200000.0
18.0,120.0,3.0,2,2,2,1.0,0.0,0.0,0.0,335000.0
7.0,148.0,2.0,2,1,1,1.0,0.0,0.0,0.0,380000.0
18.0,116.0,2.0,2,1,1,1.0,0.0,0.0,0.0,335000.0
33.0,110.0,4.0,3,2,1,1.0,0.0,0.0,0.0,220000.0
18.0,133.0,4.0,3,2,1,1.0,0.0,0.0,0.0,755000.0
7.0,142.0,4.0,3,2,1,1.0,0.0,0.0,0.0,426000.0
15.0,109.0,3.0,2,2,1,1.0,0.0,0.0,0.0,350000.0
24.0,136.0,4.0,3,1,1,1.0,0.0,0.0,0.0,340000.0
15.0,167.0,5.0,4,2,1,1.0,0.0,0.0,0.0,395000.0
18.0,181.0,3.0,2,1,1,1.0,0.0,0.0,0.0,968000.0
15.0,139.0,4.0,3,2,1,1.0,0.0,0.0,0.0,385000.0
15.0,194.0,4.0,3,2,7,1.0,0.0,0.0,0.0,598000.0
15.0,212.0,4.0,3,2,8,1.0,0.0,0.0,0.0,480000.0
19.0,125.0,3.0,2,1,1,1.0,0.0,0.0,0.0,410000.0
15.0,114.0,2.0,2,1,1,1.0,0.0,0.0,0.0,550000.0
18.0,57.0,2.0,1,1,1,1.0,0.0,0.0,0.0,295000.0
15.0,196.0,4.0,3,2,3,1.0,0.0,0.0,0.0,575000.0
18.0,280.0,2.0,2,1,1,1.0,0.0,0.0,0.0,600000.0
15.0,155.0,4.0,3,2,1,1.0,0.0,0.0,0.0,676000.0
18.0,110.0,1.0,1,1,1,1.0,0.0,0.0,0.0,230000.0
18.0,84.0,2.0,1,1,1,1.0,0.0,0.0,0.0,315000.0
33.0,107.0,3.0,4,1,1,1.0,0.0,0.0,0.0,160000.0
33.0,200.0,5.0,3,3,1,1.0,0.0,0.0,0.0,429000.0
15.0,177.0,7.0,4,2,3,1.0,0.0,0.0,0.0,330000.0
18.0,292.0,4.0,3,3,1,1.0,0.0,0.0,0.0,970000.0
19.0,175.0,4.0,3,3,1,1.0,0.0,0.0,0.0,468000.0
33.0,222.0,5.0,5,1,1,1.0,0.0,0.0,0.0,770000.0
19.0,90.0,3.0,2,1,1,1.0,0.0,0.0,0.0,244000.0
18.0,120.0,3.0,2,1,2,1.0,0.0,0.0,0.0,330000.0
33.0,69.0,2.0,1,1,4,1.0,0.0,0.0,0.0,200000.0
18.0,114.0,3.0,2,1,1,1.0,0.0,0.0,0.0,440000.0
15.0,62.0,2.0,1,1,2,1.0,0.0,0.0,0.0,210000.0
15.0,115.0,4.0,3,2,1,1.0,0.0,0.0,0.0,250000.0
7.0,114.0,1.0,3,1,5,1.0,0.0,0.0,0.0,275000.0
19.0,200.0,5.0,4,2,1,1.0,0.0,0.0,0.0,520000.0
15.0,125.0,5.0,3,2,3,1.0,0.0,0.0,0.0,415000.0
18.0,112.0,3.0,2,2,2,1.0,0.0,0.0,0.0,448000.0
18.0,160.0,4.0,3,3,2,1.0,0.0,0.0,0.0,520000.0
15.0,300.0,6.0,5,3,1,1.0,0.0,0.0,0.0,600000.0
15.0,150.0,3.0,2,1,2,1.0,0.0,0.0,0.0,510758.0
19.0,300.0,9.0,6,2,1,1.0,0.0,0.0,0.0,1200000.0
18.0,300.0,4.0,3,3,1,1.0,0.0,0.0,0.0,850000.0
15.0,130.0,3.0,3,1,1,1.0,0.0,0.0,0.0,400000.0
33.0,103.0,2.0,2,1,1,1.0,0.0,0.0,0.0,175000.0
18.0,125.0,3.0,2,2,1,1.0,0.0,0.0,0.0,437000.0
19.0,220.0,5.0,4,2,1,1.0,0.0,0.0,0.0,510000.0
18.0,126.0,3.0,2,1,1,1.0,0.0,0.0,0.0,335000.0
18.0,100.0,3.0,2,2,1,1.0,0.0,0.0,0.0,400000.0
18.0,157.0,4.0,3,2,1,1.0,0.0,0.0,0.0,475000.0
18.0,279.0,4.0,3,2,1,1.0,0.0,0.0,0.0,710000.0
18.0,110.0,3.0,2,2,2,1.0,0.0,0.0,0.0,437500.0
15.0,59.0,2.0,1,1,1,1.0,0.0,0.0,0.0,253000.0
24.0,164.0,5.0,4,3,1,1.0,0.0,0.0,0.0,550000.0
18.0,160.0,5.0,4,2,1,1.0,0.0,0.0,0.0,730000.0
18.0,111.0,3.0,2,1,2,1.0,0.0,0.0,0.0,288600.0
18.0,105.0,2.0,1,1,2,1.0,0.0,0.0,0.0,330000.0
18.0,102.0,3.0,2,2,1,1.0,0.0,0.0,0.0,483000.0
18.0,148.0,4.0,3,2,1,1.0,0.0,0.0,0.0,616310.0
18.0,200.0,1.0,4,2,6,1.0,0.0,0.0,0.0,380000.0
18.0,123.0,2.0,1,1,2,1.0,0.0,0.0,0.0,380000.0
18.0,94.0,3.0,2,1,1,1.0,0.0,0.0,0.0,338000.0
15.0,120.0,4.0,3,2,1,1.0,0.0,0.0,0.0,360000.0
18.0,175.0,4.0,3,2,1,1.0,0.0,0.0,0.0,560000.0
15.0,158.0,4.0,3,3,7,1.0,0.0,0.0,0.0,500000.0
18.0,116.0,3.0,2,1,1,1.0,0.0,0.0,0.0,398000.0
18.0,128.0,3.0,2,2,1,1.0,0.0,0.0,0.0,448000.0
18.0,118.0,4.0,3,1,2,1.0,0.0,0.0,0.0,325000.0
18.0,30.0,3.0,3,1,1,1.0,0.0,0.0,0.0,330000.0
15.0,186.0,4.0,3,2,6,1.0,0.0,0.0,0.0,690000.0
18.0,119.0,1.0,2,1,1,1.0,0.0,0.0,0.0,370000.0
15.0,80.0,2.0,1,1,1,1.0,0.0,0.0,0.0,190000.0
18.0,220.0,5.0,3,2,6,1.0,0.0,0.0,0.0,530000.0
18.0,177.0,5.0,2,1,2,1.0,0.0,0.0,0.0,440000.0
18.0,70.0,4.0,3,1,1,1.0,0.0,0.0,0.0,120000.0
18.0,121.0,2.0,2,1,1,1.0,0.0,0.0,0.0,485000.0
33.0,90.0,3.0,2,1,4,1.0,0.0,0.0,0.0,128000.0
18.0,200.0,3.0,2,1,1,1.0,0.0,0.0,0.0,520000.0
18.0,160.0,4.0,3,2,1,1.0,0.0,0.0,0.0,520000.0
18.0,162.0,3.0,2,1,1,1.0,0.0,0.0,0.0,420000.0
18.0,150.0,3.0,2,2,2,1.0,0.0,0.0,0.0,350000.0
7.0,88.0,2.0,2,1,1,1.0,0.0,0.0,0.0,317200.0
18.0,44.0,1.0,1,1,1,1.0,0.0,0.0,0.0,222000.0
18.0,245.0,5.0,2,1,1,1.0,0.0,0.0,0.0,750000.0
18.0,120.0,3.0,2,1,1,1.0,0.0,0.0,0.0,300000.0
18.0,130.0,2.0,2,1,1,1.0,0.0,0.0,0.0,375000.0
18.0,300.0,5.0,4,2,1,1.0,0.0,0.0,0.0,700000.0
33.0,136.0,2.0,2,1,1,1.0,0.0,0.0,0.0,473900.0
18.0,64.0,1.0,2,1,1,1.0,0.0,0.0,0.0,260000.0
19.0,235.0,5.0,3,3,1,1.0,0.0,0.0,0.0,730000.0
18.0,161.0,3.0,3,2,2,1.0,0.0,0.0,0.0,510000.0
15.0,200.0,5.0,4,3,1,1.0,0.0,0.0,0.0,750000.0
